node_id,x_coord,y_coord,Z
3757,-79.93989,37.29862,
3759,-79.93983,37.29196,
3760,-79.93977,37.26679,
3761,-79.93977,37.26689,
3762,-79.93976,37.35188,
3763,-79.93975,37.2985,
3764,-79.93971,37.2244,
3765,-79.93969,37.30532,
3766,-79.93963,37.29213,
3767,-79.93958,37.19309,
3768,-79.93952,37.19319,
3769,-79.93935,37.35216,
3770,-79.93933,37.31471,
3771,-79.9393,37.27181,
3772,-79.93928,37.29807,
3773,-79.93926,37.27245,
3774,-79.93925,37.25419,
3775,-79.93923,37.26951,
3776,-79.9391,37.29269,
3777,-79.93906,37.27245,
3778,-79.93903,37.27179,
3779,-79.93898,37.25462,
3780,-79.93894,37.33322,
3781,-79.93888,37.45698,
3782,-79.93883,37.27179,
3783,-79.93882,37.26681,
3784,-79.93882,37.27244,
3785,-79.9388,37.28221,
3786,-79.93879,37.23046,
3787,-79.93879,37.2667,
3788,-79.93879,37.28232,
3789,-79.93878,37.25505,
3790,-79.93875,37.26333,
3791,-79.93874,37.2849,
3792,-79.93867,37.1764,
3793,-79.93862,37.2828,
3794,-79.93862,37.29745,
3795,-79.93859,37.26818,
3796,-79.93857,37.22823,
3797,-79.93858,37.28238,
3798,-79.93856,37.17634,
3799,-79.93852,37.26324,
3800,-79.93855,37.28216,
3801,-79.93854,37.30673,
3802,-79.93851,37.26668,
3803,-79.93851,37.2668,
3804,-79.9385,37.26968,
3805,-79.9385,37.28477,
3806,-79.93846,37.25907,
3807,-79.93844,37.26314,
3808,-79.93844,37.26879,
3809,-79.93837,37.28273,
3810,-79.93836,37.27537,
3811,-79.93831,37.25654,
3812,-79.93831,37.26324,
3813,-79.93831,37.28223,
3814,-79.93829,37.23038,
3815,-79.93829,37.27388,
3816,-79.93829,37.28207,
3817,-79.93825,37.42775,
3818,-79.93821,37.27243,
3819,-79.93813,37.28065,
3820,-79.93813,37.29367,
3821,-79.93811,37.26977,
3822,-79.9381,37.25884,
3823,-79.93801,37.28218,
3824,-79.938,37.28229,
3825,-79.93797,37.25876,
3826,-79.93797,37.27007,
3827,-79.93792,37.26666,
3828,-79.93792,37.26678,
3829,-79.93791,37.44702,
3830,-79.93788,37.26405,
3831,-79.93783,37.28032,
3832,-79.93782,37.27531,
3833,-79.93779,37.27045,
3834,-79.93777,37.26985,
3835,-79.93777,37.33214,
3836,-79.93775,37.26394,
3837,-79.93774,37.25861,
3838,-79.93771,37.27528,
3839,-79.9377,37.17702,
3840,-79.9377,37.27957,
3841,-79.93766,37.2707,
3842,-79.93764,37.26647,
3843,-79.93764,37.26666,
3844,-79.93763,37.2794,
3845,-79.93763,37.33202,
3846,-79.93762,37.26678,
3847,-79.93762,37.27117,
3848,-79.93761,37.26465,
3849,-79.93761,37.27179,
3850,-79.93761,37.27241,
3851,-79.9376,37.17694,
3852,-79.9376,37.27273,
3853,-79.93755,37.26709,
3854,-79.93753,37.25846,
3855,-79.93751,37.2796,
3856,-79.9375,37.27118,
3857,-79.93749,37.27179,
3858,-79.93749,37.27241,
3859,-79.93748,37.27272,
3860,-79.93745,37.27351,
3861,-79.93744,37.26991,
3862,-79.93744,37.27945,
3863,-79.93741,37.27889,
3864,-79.93739,37.26474,
3865,-79.93739,37.2757,
3866,-79.93736,37.27877,
3867,-79.93735,37.29437,
3868,-79.93734,37.27352,
3869,-79.93734,37.35286,
3870,-79.93732,37.2739,
3871,-79.93731,37.30687,
3872,-79.93729,37.33108,
3873,-79.93728,37.27859,
3874,-79.93726,37.33014,
3875,-79.93726,37.35275,
3876,-79.93723,37.3292,
3877,-79.93721,37.32845,
3878,-79.9372,37.27895,
3879,-79.93719,37.27389,
3880,-79.93719,37.27837,
3881,-79.93715,37.26669,
3882,-79.93715,37.32636,
3883,-79.93714,37.28226,
3884,-79.93712,37.26681,
3885,-79.93709,37.28217,
3886,-79.93706,37.27463,
3887,-79.93702,37.2959,
3888,-79.93696,37.27175,
3889,-79.93693,37.30802,
3890,-79.93692,37.2746,
3891,-79.93688,37.25938,
3892,-79.93688,37.27511,
3893,-79.93687,37.27003,
3894,-79.93687,37.27826,
3895,-79.93685,37.30696,
3896,-79.93683,37.26822,
3897,-79.93683,37.27682,
3899,-79.93677,37.27176,
3900,-79.93675,37.26886,
3901,-79.93673,37.2751,
3902,-79.93668,37.26923,
3903,-79.93666,37.27571,
3904,-79.93662,37.2664,
3905,-79.93659,37.19109,
3906,-79.93659,37.26966,
3907,-79.93655,37.27561,
3908,-79.93653,37.26676,
3909,-79.93653,37.26882,
3910,-79.93652,37.26687,
3911,-79.9365,37.2701,
3912,-79.93648,37.17783,
3913,-79.93647,37.19113,
3914,-79.93643,37.29533,
3915,-79.93639,37.18749,
3916,-79.93638,37.18778,
3917,-79.93636,37.17779,
3918,-79.93636,37.1882,
3919,-79.93636,37.27651,
3920,-79.93635,37.18593,
3921,-79.93634,37.26994,
3922,-79.93634,37.27076,
3923,-79.93631,37.18986,
3924,-79.93631,37.2709,
3925,-79.9363,37.27631,
3926,-79.9363,37.30233,
3927,-79.93627,37.18749,
3928,-79.93627,37.18778,
3929,-79.93626,37.31443,
3930,-79.93625,37.1882,
3931,-79.93624,37.276,
3932,-79.93624,37.27672,
3933,-79.93623,37.18593,
3934,-79.93623,37.26689,
3935,-79.9362,37.26678,
3936,-79.93618,37.18985,
3937,-79.93614,37.18456,
3938,-79.93614,37.27088,
3939,-79.93614,37.27642,
3940,-79.93613,37.32401,
3941,-79.93612,37.27186,
3942,-79.93607,37.29448,
3943,-79.93604,37.27676,
3944,-79.93603,37.27507,
3945,-79.93602,37.18457,
3946,-79.93601,37.19116,
3948,-79.93598,37.27459,
3949,-79.93597,37.4465,
3950,-79.93595,37.18373,
3951,-79.93603,37.27377,
3952,-79.93587,37.27727,
3953,-79.93593,37.27251,
3954,-79.93584,37.44646,
3955,-79.93583,37.18374,
3956,-79.93583,37.27459,
3957,-79.93581,37.26683,
3958,-79.9358,37.26694,
3959,-79.93575,37.30809,
3960,-79.93574,37.27721,
3961,-79.93574,37.3534,
3962,-79.93571,37.29366,
3963,-79.9357,37.27028,
3964,-79.93555,37.18216,
3966,-79.93546,37.27198,
3967,-79.93545,37.22754,
3968,-79.93543,37.18217,
3969,-79.93537,37.29284,
3970,-79.93532,37.42651,
3971,-79.93531,37.2962,
3972,-79.93528,37.27201,
3973,-79.93526,37.17998,
3974,-79.93522,37.28221,
3975,-79.9352,37.27515,
3976,-79.93519,37.26701,
3977,-79.93517,37.27041,
3978,-79.93517,37.28232,
3979,-79.93516,37.2669,
3980,-79.93515,37.17996,
3981,-79.93513,37.29218,
3982,-79.93507,37.36578,
3983,-79.93502,37.29189,
3984,-79.93496,37.30313,
3985,-79.9349,37.42644,
3986,-79.93488,37.36511,
3987,-79.93477,37.25788,
3988,-79.93475,37.29111,
3990,-79.93471,37.44601,
3991,-79.93463,37.31427,
3993,-79.93456,37.29678,
3994,-79.93455,37.27858,
3995,-79.93454,37.29036,
3996,-79.93448,37.29018,
3997,-79.93442,37.27854,
3998,-79.93441,37.30256,
3999,-79.93438,37.27534,
4000,-79.93433,37.19044,
4001,-79.93433,37.3212,
4002,-79.93424,37.28055,
4003,-79.93422,37.28938,
4004,-79.93419,37.28235,
4005,-79.93418,37.28221,
4006,-79.93417,37.29707,
4007,-79.93415,37.22712,
4008,-79.93409,37.28055,
4009,-79.93388,37.2883,
4010,-79.93386,37.27072,
4011,-79.93378,37.42605,
4012,-79.93371,37.28236,
4013,-79.93369,37.25714,
4014,-79.93367,37.44466,
4015,-79.93365,37.29739,
4016,-79.9336,37.28739,
4018,-79.93357,37.28224,
4019,-79.93356,37.31999,
4020,-79.93347,37.28237,
4021,-79.93347,37.30313,
4022,-79.93344,37.28225,
4023,-79.93335,37.28238,
4025,-79.93333,37.31414,
4026,-79.93331,37.28644,
4027,-79.93329,37.26738,
4029,-79.93327,37.31628,
4030,-79.93317,37.26723,
4031,-79.93316,37.2675,
4032,-79.9331,37.28322,
4033,-79.93309,37.2725,
4034,-79.933,37.22682,
4035,-79.933,37.26766,
4036,-79.93295,37.44292,
4037,-79.93294,37.4255,
4038,-79.93288,37.28509,
4039,-79.93281,37.30337,
4040,-79.93279,37.28407,
4041,-79.93274,37.26798,
4042,-79.93272,37.27097,
4043,-79.93265,37.31069,
4044,-79.93258,37.32222,
4045,-79.93254,37.19043,
4046,-79.93253,37.26739,
4048,-79.93252,37.25631,
4050,-79.93248,37.42504,
4051,-79.93243,37.27668,
4052,-79.93243,37.30979,
4054,-79.93238,37.30961,
4055,-79.93222,37.2267,
4056,-79.93213,37.29798,
4057,-79.93212,37.30821,
4058,-79.93207,37.32279,
4059,-79.93202,37.30754,
4060,-79.93195,37.27856,
4062,-79.93183,37.46019,
4063,-79.93181,37.26848,
4064,-79.9318,37.42279,
4065,-79.93177,37.42253,
4067,-79.93175,37.30611,
4068,-79.93174,37.27281,
4069,-79.93169,37.30563,
4070,-79.93162,37.30511,
4071,-79.93161,37.35487,
4072,-79.93156,37.35477,
4073,-79.93152,37.2982,
4074,-79.93151,37.26763,
4075,-79.93145,37.42002,
4076,-79.93142,37.30348,
4077,-79.93138,37.30324,
4078,-79.93131,37.41916,
4079,-79.93125,37.27132,
4080,-79.93125,37.302,
4083,-79.93117,37.42741,
4084,-79.93109,37.30077,
4085,-79.93108,37.22631,
4086,-79.93105,37.30053,
4087,-79.93082,37.42799,
4088,-79.93081,37.25513,
4089,-79.93072,37.27304,
4090,-79.9307,37.29847,
4091,-79.9307,37.46127,
4092,-79.93066,37.41723,
4093,-79.93054,37.30766,
4094,-79.93053,37.35541,
4095,-79.93051,37.42851,
4096,-79.93046,37.3553,
4097,-79.93043,37.22746,
4098,-79.93043,37.41674,
4099,-79.93043,37.43635,
4100,-79.93042,37.25487,
4101,-79.93032,37.29761,
4102,-79.9303,37.26883,
4103,-79.93028,37.19052,
4104,-79.93027,37.30769,
4105,-79.9302,37.2716,
4106,-79.9302,37.42902,
4107,-79.93012,37.27856,
4108,-79.93008,37.29708,
4109,-79.93004,37.25468,
4110,-79.93004,37.41909,
4111,-79.93,37.268,
4112,-79.92985,37.19059,
4113,-79.92985,37.29638,
4114,-79.92983,37.22851,
4115,-79.92979,37.27171,
4116,-79.92965,37.27174,
4117,-79.9296,37.22406,
4118,-79.9296,37.2733,
4119,-79.92955,37.28403,
4120,-79.92948,37.27086,
4121,-79.92947,37.28247,
4122,-79.92946,37.28236,
4123,-79.92946,37.29467,
4124,-79.92944,37.22357,
4125,-79.92941,37.35612,
4126,-79.9294,37.22926,
4127,-79.92938,37.41527,
4128,-79.92937,37.30778,
4129,-79.92933,37.2709,
4130,-79.92931,37.22304,
4131,-79.9293,37.19076,
4132,-79.92927,37.35606,
4133,-79.92925,37.28103,
4134,-79.92917,37.27002,
4135,-79.92913,37.27186,
4136,-79.92909,37.29293,
4137,-79.92905,37.22186,
4138,-79.92904,37.23056,
4139,-79.92902,37.27005,
4140,-79.92889,37.35651,
4141,-79.92885,37.22155,
4142,-79.92881,37.35641,
4143,-79.92878,37.26921,
4144,-79.92866,37.28457,
4145,-79.92865,37.27354,
4146,-79.92861,37.232,
4147,-79.92859,37.29773,
4148,-79.92858,37.23213,
4149,-79.92857,37.28929,
4150,-79.92852,37.25402,
4151,-79.92851,37.35273,
4152,-79.92851,37.35298,
4153,-79.92847,37.26834,
4154,-79.92836,37.32507,
4155,-79.92836,37.35566,
4156,-79.92832,37.28682,
4157,-79.92829,37.23316,
4158,-79.92828,37.27205,
4159,-79.92827,37.28596,
4160,-79.92821,37.22076,
4161,-79.92813,37.26747,
4162,-79.928,37.23409,
4163,-79.92793,37.26689,
4164,-79.92793,37.27437,
4165,-79.92793,37.35724,
4166,-79.92788,37.23444,
4167,-79.92788,37.27214,
4168,-79.92784,37.2826,
4169,-79.92776,37.17616,
4170,-79.92774,37.41348,
4171,-79.92755,37.30674,
4172,-79.92751,37.26583,
4173,-79.92751,37.28247,
4174,-79.9275,37.41812,
4175,-79.92749,37.22011,
4176,-79.92748,37.28263,
4177,-79.92736,37.26953,
4178,-79.92736,37.4181,
4179,-79.92724,37.25315,
4180,-79.92724,37.29766,
4181,-79.92721,37.35789,
4182,-79.92714,37.23644,
4183,-79.9271,37.26479,
4184,-79.92707,37.26869,
4185,-79.92697,37.21925,
4186,-79.92694,37.33016,
4187,-79.92682,37.27565,
4188,-79.92677,37.27243,
4189,-79.92673,37.22286,
4190,-79.92673,37.33254,
4191,-79.92667,37.26359,
4192,-79.92666,37.33701,
4193,-79.92665,37.33658,
4194,-79.92664,37.33812,
4195,-79.92661,37.26343,
4196,-79.92658,37.28261,
4197,-79.92647,37.27609,
4198,-79.92632,37.26265,
4199,-79.92632,37.41229,
4200,-79.9263,37.21738,
4201,-79.92623,37.35874,
4202,-79.92619,37.2758,
4203,-79.92611,37.2726,
4204,-79.92604,37.26194,
4205,-79.92604,37.33969,
4206,-79.92603,37.35891,
4207,-79.92598,37.26175,
4208,-79.92595,37.30561,
4209,-79.92586,37.35063,
4210,-79.92582,37.36688,
4211,-79.9258,37.30572,
4212,-79.92576,37.25247,
4213,-79.92575,37.26992,
4214,-79.92568,37.26097,
4215,-79.92564,37.21578,
4216,-79.92562,37.25267,
4217,-79.92559,37.29329,
4218,-79.92558,37.29364,
4219,-79.92558,37.29472,
4220,-79.92555,37.19301,
4221,-79.92554,37.2963,
4222,-79.92553,37.3662,
4223,-79.92551,37.35938,
4224,-79.9255,37.30256,
4225,-79.92545,37.29774,
4226,-79.92545,37.30438,
4227,-79.92543,37.26908,
4228,-79.9254,37.29865,
4229,-79.92539,37.29877,
4230,-79.92537,37.30607,
4231,-79.92533,37.26005,
4232,-79.92533,37.29967,
4233,-79.92528,37.30138,
4234,-79.92518,37.25963,
4235,-79.92514,37.28432,
4236,-79.92511,37.28457,
4237,-79.92509,37.29048,
4238,-79.92507,37.25352,
4239,-79.92506,37.2593,
4240,-79.92504,37.2897,
4241,-79.92503,37.27703,
4242,-79.92498,37.28873,
4243,-79.92492,37.28797,
4244,-79.9249,37.27616,
4245,-79.9249,37.41161,
4246,-79.92488,37.28714,
4247,-79.92486,37.2854,
4248,-79.92485,37.1952,
4249,-79.92484,37.28625,
4250,-79.92483,37.28595,
4251,-79.92477,37.25854,
4252,-79.92476,37.19554,
4253,-79.92475,37.25539,
4254,-79.92474,37.23822,
4256,-79.92472,37.27293,
4257,-79.92472,37.28303,
4258,-79.92466,37.28291,
4259,-79.92468,37.25711,
4260,-79.92455,37.2579,
4261,-79.92445,37.27531,
4262,-79.92436,37.27744,
4263,-79.92435,37.36037,
4264,-79.92428,37.28198,
4265,-79.9241,37.22133,
4266,-79.92407,37.21277,
4267,-79.92401,37.27469,
4268,-79.92393,37.19682,
4269,-79.92393,37.27643,
4270,-79.92385,37.27804,
4271,-79.92382,37.27039,
4272,-79.92378,37.41871,
4273,-79.92368,37.2777,
4274,-79.92366,37.26999,
4276,-79.9236,37.31197,
4277,-79.92356,37.25144,
4279,-79.92352,37.28018,
4280,-79.9235,37.27398,
4281,-79.92345,37.36694,
4282,-79.92339,37.3461,
4283,-79.92337,37.36121,
4284,-79.92337,37.36768,
4285,-79.92325,37.36132,
4286,-79.92318,37.18546,
4287,-79.92314,37.24016,
4289,-79.92307,37.31371,
4290,-79.92306,37.34688,
4291,-79.92304,37.27335,
4292,-79.92303,37.22155,
4293,-79.923,37.29319,
4294,-79.92297,37.2937,
4295,-79.92287,37.36165,
4296,-79.9228,37.36723,
4297,-79.92276,37.36174,
4298,-79.92275,37.29372,
4299,-79.92274,37.34764,
4301,-79.92257,37.27252,
4302,-79.92251,37.28331,
4303,-79.9225,37.28346,
4304,-79.92239,37.31595,
4305,-79.92236,37.24126,
4306,-79.92228,37.36211,
4307,-79.92225,37.41109,
4308,-79.92219,37.22169,
4309,-79.92215,37.2717,
4311,-79.92207,37.34961,
4312,-79.92204,37.34927,
4313,-79.92203,37.31723,
4314,-79.92185,37.27087,
4315,-79.92182,37.28358,
4316,-79.9218,37.4193,
4317,-79.92179,37.28345,
4318,-79.92167,37.34936,
4319,-79.92165,37.27704,
4320,-79.92154,37.20088,
4321,-79.92154,37.36855,
4322,-79.92145,37.41115,
4323,-79.9214,37.3492,
4324,-79.92139,37.23079,
4325,-79.92137,37.20652,
4326,-79.92137,37.36799,
4327,-79.92129,37.31862,
4328,-79.92122,37.23013,
4329,-79.92109,37.22986,
4330,-79.92105,37.20479,
4331,-79.92101,37.23866,
4332,-79.92101,37.41123,
4333,-79.92081,37.41964,
4334,-79.9208,37.22194,
4335,-79.92075,37.24328,
4336,-79.92069,37.28908,
4337,-79.92069,37.31896,
4338,-79.92067,37.22861,
4339,-79.92066,37.23264,
4340,-79.92065,37.27731,
4341,-79.92064,37.24944,
4342,-79.92059,37.26883,
4343,-79.92058,37.24416,
4344,-79.92051,37.24759,
4345,-79.92051,37.36295,
4346,-79.92048,37.26886,
4347,-79.92047,37.23299,
4348,-79.92044,37.2457,
4349,-79.92037,37.22731,
4350,-79.92037,37.24274,
4351,-79.92034,37.272,
4352,-79.92032,37.41972,
4353,-79.92029,37.41139,
4354,-79.92028,37.28761,
4356,-79.92018,37.28394,
4357,-79.92013,37.31927,
4358,-79.92012,37.26747,
4359,-79.92008,37.22592,
4360,-79.92005,37.35206,
4361,-79.91999,37.22558,
4362,-79.91999,37.2675,
4363,-79.91996,37.26701,
4365,-79.91988,37.2251,
4366,-79.91983,37.26704,
4367,-79.91973,37.28635,
4368,-79.91971,37.24089,
4369,-79.91968,37.24934,
4370,-79.91959,37.26622,
4371,-79.91945,37.26627,
4372,-79.91942,37.36983,
4373,-79.91937,37.28441,
4374,-79.91935,37.22221,
4375,-79.91932,37.28419,
4376,-79.91921,37.23683,
4377,-79.91921,37.32083,
4379,-79.91914,37.26551,
4380,-79.91911,37.36954,
4382,-79.91905,37.35236,
4383,-79.91902,37.26555,
4384,-79.91897,37.19175,
4385,-79.91884,37.2337,
4386,-79.9188,37.41137,
4387,-79.91876,37.29639,
4388,-79.91872,37.46946,
4389,-79.91868,37.36368,
4390,-79.91858,37.3351,
4391,-79.91856,37.33599,
4392,-79.91849,37.29685,
4393,-79.91848,37.42013,
4394,-79.91846,37.27256,
4395,-79.91842,37.32682,
4396,-79.91838,37.2775,
4397,-79.91836,37.3524,
4398,-79.91836,37.46993,
4399,-79.91826,37.46821,
4400,-79.91809,37.32817,
4401,-79.91804,37.4664,
4402,-79.91782,37.26458,
4403,-79.91778,37.26469,
4404,-79.91752,37.2512,
4405,-79.91745,37.28505,
4406,-79.91735,37.36421,
4407,-79.91734,37.2505,
4408,-79.91729,37.29498,
4409,-79.91721,37.27728,
4410,-79.91715,37.2728,
4412,-79.91712,37.34657,
4413,-79.91685,37.21718,
4414,-79.91677,37.46484,
4415,-79.91668,37.21699,
4416,-79.91664,37.2943,
4417,-79.91637,37.34352,
4418,-79.91635,37.3646,
4419,-79.91627,37.41086,
4421,-79.91615,37.21627,
4422,-79.91606,37.46412,
4423,-79.91589,37.34556,
4424,-79.91586,37.28605,
4425,-79.91581,37.28595,
4426,-79.9158,37.27298,
4427,-79.91545,37.25386,
4428,-79.91545,37.2775,
4430,-79.9151,37.37262,
4432,-79.91498,37.3725,
4433,-79.91496,37.26376,
4434,-79.91491,37.21457,
4435,-79.9149,37.26387,
4437,-79.91484,37.25016,
4438,-79.91477,37.25453,
4440,-79.91459,37.3543,
4441,-79.91459,37.42063,
4442,-79.91449,37.4745,
4443,-79.91442,37.37315,
4446,-79.91426,37.37303,
4447,-79.9142,37.46289,
4448,-79.91419,37.25505,
4449,-79.91415,37.21398,
4450,-79.91414,37.35468,
4451,-79.91412,37.28715,
4452,-79.91403,37.28707,
4453,-79.91393,37.40684,
4454,-79.91392,37.40635,
4455,-79.9139,37.40753,
4456,-79.91385,37.26248,
4457,-79.91379,37.25597,
4458,-79.91375,37.46261,
4459,-79.91371,37.26249,
4460,-79.9137,37.40756,
4461,-79.91367,37.40461,
4462,-79.91367,37.40685,
4463,-79.91367,37.40859,
4464,-79.91364,37.40637,
4465,-79.91362,37.47579,
4466,-79.91358,37.25669,
4467,-79.91349,37.40855,
4468,-79.91347,37.23307,
4469,-79.91343,37.36576,
4470,-79.91341,37.40464,
4471,-79.91339,37.26125,
4472,-79.91338,37.25792,
4473,-79.91337,37.27345,
4474,-79.91333,37.35567,
4475,-79.91325,37.27779,
4476,-79.91322,37.26128,
4477,-79.91319,37.36585,
4478,-79.91314,37.35631,
4479,-79.91303,37.26006,
4480,-79.91303,37.35667,
4481,-79.91301,37.40335,
4482,-79.91293,37.24659,
4483,-79.91293,37.40991,
4484,-79.91289,37.40362,
4485,-79.91285,37.21184,
4486,-79.91283,37.40848,
4487,-79.91278,37.40341,
4488,-79.91277,37.40983,
4489,-79.91266,37.29612,
4490,-79.91261,37.35771,
4491,-79.91259,37.27365,
4492,-79.91249,37.28857,
4493,-79.91246,37.41519,
4494,-79.91244,37.46176,
4495,-79.9124,37.41384,
4496,-79.91238,37.28851,
4497,-79.91237,37.41362,
4498,-79.91235,37.278,
4499,-79.91229,37.40202,
4500,-79.91228,37.41516,
4501,-79.91223,37.40855,
4502,-79.91222,37.41249,
4503,-79.91222,37.41384,
4504,-79.91219,37.41363,
4505,-79.91214,37.41191,
4506,-79.91212,37.35856,
4507,-79.91208,37.40209,
4508,-79.91208,37.41678,
4509,-79.91204,37.36637,
4510,-79.91204,37.41693,
4511,-79.91198,37.4119,
4512,-79.91187,37.27826,
4513,-79.91189,37.41677,
4514,-79.91188,37.29625,
4515,-79.91185,37.40122,
4516,-79.91185,37.4169,
4519,-79.91172,37.29464,
4520,-79.91171,37.40141,
4521,-79.91164,37.24461,
4522,-79.91162,37.41842,
4523,-79.91159,37.36675,
4524,-79.91158,37.2137,
4525,-79.91154,37.35949,
4526,-79.9115,37.47815,
4527,-79.91144,37.24399,
4528,-79.91143,37.41838,
4529,-79.91129,37.24366,
4530,-79.91123,37.28952,
4531,-79.91124,37.37621,
4532,-79.91122,37.25948,
4533,-79.91119,37.40876,
4534,-79.91104,37.24312,
4535,-79.91102,37.27861,
4536,-79.91101,37.23303,
4537,-79.91099,37.2092,
4538,-79.91097,37.37609,
4539,-79.91093,37.41953,
4540,-79.91091,37.27406,
4541,-79.91088,37.29342,
4542,-79.9108,37.24207,
4543,-79.91078,37.41945,
4544,-79.91071,37.2415,
4545,-79.91063,37.19709,
4546,-79.9105,37.23304,
4547,-79.91044,37.36121,
4548,-79.91034,37.39884,
4549,-79.91021,37.24159,
4550,-79.91019,37.29249,
4551,-79.91014,37.2591,
4552,-79.91011,37.39897,
4553,-79.91008,37.40812,
4554,-79.91,37.23725,
4555,-79.9098,37.23333,
4556,-79.9098,37.29059,
4557,-79.90979,37.42071,
4558,-79.90977,37.362,
4559,-79.90976,37.2164,
4560,-79.90976,37.39807,
4561,-79.90967,37.29049,
4562,-79.90965,37.29175,
4563,-79.90963,37.42063,
4564,-79.90959,37.23633,
4565,-79.90955,37.3982,
4566,-79.90966,37.37888,
4567,-79.90934,37.27926,
4568,-79.90929,37.36881,
4569,-79.90924,37.39748,
4570,-79.90916,37.29103,
4571,-79.90915,37.27452,
4572,-79.90907,37.29092,
4573,-79.90904,37.39766,
4575,-79.90895,37.2066,
4576,-79.90893,37.25866,
4577,-79.90889,37.36267,
4578,-79.90876,37.42198,
4579,-79.90873,37.27471,
4580,-79.90864,37.3694,
4581,-79.90862,37.42231,
4582,-79.90858,37.42192,
4583,-79.90853,37.42369,
4584,-79.90851,37.42404,
4585,-79.90844,37.24959,
4586,-79.90841,37.42229,
4587,-79.90823,37.42376,
4588,-79.9082,37.36903,
4589,-79.90819,37.39645,
4590,-79.90818,37.42404,
4591,-79.90814,37.23422,
4592,-79.90807,37.28905,
4593,-79.908,37.27503,
4594,-79.90798,37.23892,
4595,-79.90795,37.39657,
4596,-79.90787,37.23867,
4597,-79.90781,37.25828,
4598,-79.90772,37.396,
4599,-79.90765,37.37029,
4600,-79.9076,37.29179,
4601,-79.90758,37.23872,
4602,-79.90756,37.29195,
4604,-79.90748,37.23745,
4605,-79.90745,37.42601,
4606,-79.90736,37.23719,
4607,-79.90728,37.42575,
4608,-79.90726,37.38312,
4609,-79.9072,37.39584,
4610,-79.90718,37.40657,
4611,-79.90716,37.37075,
4612,-79.90715,37.23874,
4613,-79.90702,37.27546,
4614,-79.90688,37.383,
4615,-79.90687,37.38404,
4616,-79.90682,37.25781,
4617,-79.90679,37.23225,
4618,-79.90657,37.2351,
4619,-79.90656,37.23624,
4620,-79.90653,37.23492,
4621,-79.90652,37.39413,
4622,-79.90645,37.27908,
4623,-79.90645,37.384,
4624,-79.90642,37.36627,
4625,-79.90641,37.28798,
4626,-79.9064,37.29256,
4627,-79.90636,37.39413,
4628,-79.90633,37.29247,
4629,-79.90622,37.39257,
4630,-79.90618,37.25751,
4631,-79.90617,37.36592,
4632,-79.90608,37.38588,
4633,-79.90605,37.39151,
4634,-79.90605,37.39259,
4635,-79.906,37.39122,
4636,-79.90591,37.39153,
4637,-79.9059,37.36546,
4638,-79.90589,37.39056,
4639,-79.90587,37.39122,
4640,-79.90585,37.39035,
4641,-79.90582,37.36523,
4642,-79.90581,37.25734,
4643,-79.90578,37.47971,
4644,-79.90577,37.39059,
4645,-79.90575,37.36498,
4646,-79.90567,37.36478,
4647,-79.90564,37.38581,
4648,-79.90562,37.3899,
4649,-79.90559,37.36458,
4650,-79.90554,37.24878,
4651,-79.9055,37.23861,
4652,-79.9055,37.38722,
4653,-79.90549,37.27617,
4654,-79.90546,37.37242,
4656,-79.90526,37.42751,
4657,-79.90519,37.36341,
4658,-79.90513,37.38704,
4659,-79.90512,37.40603,
4660,-79.90511,37.23857,
4661,-79.90511,37.45657,
4662,-79.90503,37.38855,
4663,-79.90501,37.28727,
4664,-79.905,37.38873,
4665,-79.90497,37.36282,
4666,-79.90487,37.37427,
4667,-79.90484,37.39072,
4668,-79.9048,37.42841,
4669,-79.90476,37.27905,
4670,-79.90475,37.22933,
4671,-79.90463,37.44329,
4672,-79.90462,37.42834,
4673,-79.90461,37.37513,
4674,-79.90459,37.23853,
4675,-79.90457,37.36208,
4676,-79.90448,37.27631,
4677,-79.90447,37.44215,
4678,-79.90442,37.2871,
4679,-79.90439,37.44169,
4680,-79.90438,37.44326,
4681,-79.90433,37.38974,
4682,-79.90431,37.44286,
4683,-79.9043,37.40584,
4684,-79.9042,37.388,
4685,-79.90419,37.44215,
4686,-79.90412,37.38809,
4687,-79.90411,37.4417,
4688,-79.9041,37.2938,
4689,-79.90405,37.29371,
4690,-79.90402,37.39037,
4691,-79.90396,37.226,
4692,-79.90385,37.38977,
4693,-79.90373,37.43026,
4694,-79.9037,37.43448,
4695,-79.90368,37.43766,
4696,-79.90366,37.38775,
4697,-79.90363,37.39021,
4698,-79.90358,37.37765,
4699,-79.90351,37.2278,
4701,-79.90343,37.43448,
4702,-79.90341,37.43768,
4703,-79.90339,37.38775,
4704,-79.90319,37.2384,
4705,-79.90311,37.22737,
4707,-79.90307,37.27904,
4708,-79.90306,37.27621,
4709,-79.90306,37.27633,
4710,-79.90299,37.38021,
4711,-79.90298,37.28668,
4712,-79.90298,37.38555,
4713,-79.90295,37.38754,
4714,-79.90293,37.4055,
4715,-79.90292,37.38426,
4716,-79.90288,37.3832,
4717,-79.90285,37.38244,
4718,-79.90281,37.38681,
4719,-79.90273,37.44643,
4720,-79.90267,37.22694,
4721,-79.90265,37.39288,
4722,-79.90258,37.44633,
4723,-79.90254,37.38723,
4724,-79.90249,37.39316,
4725,-79.90245,37.38735,
4726,-79.90238,37.39335,
4727,-79.90232,37.38754,
4728,-79.9023,37.39268,
4729,-79.90218,37.38723,
4730,-79.90212,37.393,
